id,title,description,image_link,link,google_product_category,brand,price,currency,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition
"1683","Ceas LED Silicone Active Casual diverse culori, digital, unisex: femei, barbati, copii, bratara regl","Elegant unisex sportiv, cadoul perfect pentru orice ocazieFabricat din silicon plastic si cauciuc - pentru mai mult confortCurea Silicon cu latimea de 12mm si grosimea de 2mmCurea reglabila/ajustabila cu dimensiuni intre 180mm si 230mm, cu inchidere intr-un punctGreutate: 18 grame Afisaj Led cu dimensiunea 10mmX35mm (latime x inaltime) Mod de economisire a energiei - ascunde automat timpul (bratara mod) Indica Ora si Data (format 12h)Rezistent la contactul cu apa (stropire)Baterii: 2 x AG3/LR41 (incluse)Tipul ceasului: Unisex (femei, barbati, copii).","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri casual.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1683","Watch","Active","40 RON","RON","in stock","1683","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1683","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas silicon active casual roz light.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas silicon active casual galben.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas casual negru.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas casual rosu.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas casual verde menta.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas silicon active casual verde neon 1.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas casual albastru deschis.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas casual albastru.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","25 RON","new"
"1684","Ceas LED Silicone Active Fashion diverse culori, digital, unisex: femei, barbati, copii, bratara reg","Elegant unisex sportiv, cadoul perfect pentru orice ocazie:Fabricat din silicon plastic si cauciuc - pentru mai mult confortCurea Silicon cu latimea de 14mm si grosimea de 2mmCurea reglabila/ajustabila cu dimensiuni intre 170mm si 220mm, cu inchidere in 2 puncte Afisaj Led cu dimensiunea 18mmX48mm (latime x inaltime) Mod de economisire a energiei - ascunde automat timpul (bratara mod) Indica Ora si Data (format 12h)Rezistent la contactul cu apa (stropire)Baterii: 2 x AG3/LR41 (incluse)Tipul ceasului: Unisex (femei, barbati, copii)","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri fashion jpg.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1684","Watch","Active","35 RON","RON","out of stock","1684","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1684","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas fashion dimensiuni ok.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas fashion negru.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasfashion albastru.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas fashion albastru light.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas fashion verde.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon active fashion rozz.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas fashion rosu.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","25 RON","new"
"1755","Ceas LED Silicone Active Fun diverse culori, digital, unisex: femei, barbati, copii, bratara reglabi","Elegant unisex sportiv, cadoul perfect pentru orice ocazie:Fabricat din silicon plastic si cauciuc - pentru mai mult confortCurea Silicon cu latimea de 17mm si grosimea de 2mmCurea reglabila/ajustabila cu dimensiuni intre 130mm si 170mm, cu inchidere in 2 puncte si catarama Afisaj Led cu dimensiunea 13mmX40mm (latime x inaltime) Mod de economisire a energiei - ascunde automat timpul (bratara mod) Indica Ora si Data (format 12h)Rezistent la contactul cu apa (stropire)Baterii: 2 x AG3/LR41 (incluse)Tipul ceasului: Unisex (femei, barbati, copii)","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceasuri fun jpg.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1755","Watch","Active","35 RON","RON","out of stock","1755","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1755","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas active fun albastru.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas active fun albastru deschis.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas active fun albastru verde.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas active fun albastru negru.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas active fun albastru rosu.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri/ceas active fun albastru roz.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","25 RON","new"
"1616","Ceas LED Silicone Active Military diverse culori, digital, unisex, rezistent la apa, bratara reglabi","Elegant unisex sportiv, cadoul perfect pentru orice ocazieFabricat din silicon plastic si cauciuc - pentru mai mult confortCurea reglabila/ajustabila - lungime maxima de 20 cmInchidere Magnetica  Afisaj Led Mod de economisire a energiei - ascunde automat timpul (bratara mod) Data / ora / secRezistent la contactul cu apa.","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon albastru.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1616","Watch","Active","35 RON","RON","in stock","1616","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1616","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon albastru2.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon albastru.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon roz.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon portocaliu.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon verde.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon roz2.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon portocaliu2.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas silicon verde2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","25 RON","new"
"1690","Ceas LED Silicone Active Sports diverse culori, digital, unisex: femei, barbati, copii, bratara regl","Elegant unisex sportiv, cadoul perfect pentru orice ocazieFabricat din silicon plastic si cauciuc - pentru mai mult confortCurea Silicon cu latimea de 12mm si grosimea de 1mmCurea reglabila/ajustabila cu dimensiuni intre 140mm si 240mm, cu inchidere intr-un punctGreutate: 16 grame Afisaj Led cu dimensiunea 15mmX45mm (latime x inaltime) Mod de economisire a energiei - ascunde automat timpul (bratara mod) Indica Ora si Data (format 12h)Rezistent la contactul cu apa (stropire)Baterii: 2 x AG3/LR41 (incluse)","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri sports.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1690","Watch","Active","40 RON","RON","in stock","1690","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1690","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas sports negru.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas sports albastru.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas sports albastru light.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas sports verde.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas sports rosu.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas sports roz.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","40 RON","new"
"1691","Ceas Unisex Active Slim Negru - Auriu/Argintiu, analogic, curea reglabila din piele ecologica, cadra","Cu un design modern si rafinat, acest ceas de mana este ideal pentru a atrage o multime de atentie pentru tine.Este cadoul perfect pentru orice ocazie.Fabricat din aliaj, curea din piele ecologica pentru mai mult confort, cu latimea de 15mm si grosimea de 1mmCurea reglabila/ajustabila cu dimensiuni intre 180mm si 230mm, cu inchidere cu catarama Afisaj ANALOG cu diametru de 35mm si o grosime de 5mmRezistent la contactul cu apa (stropire)Greutate: 28 grameTipul ceasului: Unisex","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceasuri slim.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1691","Watch","Active","60 RON","RON","in stock","1691","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1691","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas slim auriu.jpg,http://www.pluscomputer.ro/image/catalog/ceas slim argintiu.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas slim argintiu.jpg,http://www.pluscomputer.ro/image/catalog/periferice/accesorii/ceas slim argintiu 2.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","60 RON","new"
"225","Cerneala refill Universala ACTIVE, 100 ml, Black / Negru, compatibila cu cartuse inkjet HP, Lexmark,"," Compatibila cu cartusele HP, Canon, Lexmark","http://www.pluscomputer.ro/image/catalog/sticluta neagra.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=225","Ink","Active","13 RON","RON","in stock","225","http://www.pluscomputer.ro/index.php?route=product/product&product_id=225","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","11 RON","new"
"226","Cerneala refill Universala ACTIVE, 100 ml, CYAN / Albastru, compatibila cu cartuse inkjet HP, Lexmar"," Compatibila cu toate cartusele inkjet HP, Canon, Lexmark.

Culoare: CYAN (albastru)
	Cantitate: 100ML.","http://www.pluscomputer.ro/image/catalog/storeimages/1826730_1518296419900.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=226","Ink","Active","13 RON","RON","in stock","226","http://www.pluscomputer.ro/index.php?route=product/product&product_id=226","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","11 RON","new"
"228","Cerneala refill Universala ACTIVE, 100 ml, Magenta / Rosu, compatibila cu cartuse inkjet HP, Lexmark"," Compatibila cu toate cartusele inkjet HP, Canon, Lexmark.

Culoare: Magenta (rosu)
	Cantitate: 100ML.","http://www.pluscomputer.ro/image/catalog/storeimages/1826573_1518296419723.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=228","Ink","Active","13 RON","RON","in stock","228","http://www.pluscomputer.ro/index.php?route=product/product&product_id=228","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","11 RON","new"
"227","Cerneala refill Universala ACTIVE, 100 ml, Yellow / Galben, compatibila cu cartuse inkjet HP, Lexmar"," Compatibila cu toate cartusele inkjet HP, Canon, Lexmark.

Culoare: Yellow (galben)
	Cantitate: 100ML.","http://www.pluscomputer.ro/image/catalog/storeimages/1826698_1518296419822.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=227","Ink","Active","13 RON","RON","in stock","227","http://www.pluscomputer.ro/index.php?route=product/product&product_id=227","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","11 RON","new"
"1757","Cleste sertizare JAKEMY CT4-3, Universal RJ45 RJ12 RJ11, 4P 6P 8P, pentru sertizat cablu retea","Cleste JAKEMY pentru sertizat conectori 4P/6P/8PPotrivit pentru sertizat,  taiat fir si indepartarea izolatiei.Fabricat din materialele prelucrate din placa de laminare la rece si tehnologia anti-rugina, fac ca produsul sa functioneze perfect Tehnologie imbunatatita pentru indepartarea izolatiei, mai rapida si mai usoara.Maner imbracat in plastic gandit pentru antialunecare.","http://www.pluscomputer.ro/image/catalog/retelistica/cleste sertizare jakemy.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1757","Network Tools","Active","59 RON","RON","in stock","1757","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1757","http://www.pluscomputer.ro/image/catalog/retelistica/cleste sertizare jakemy cutie.jpg,http://www.pluscomputer.ro/image/catalog/retelistica/cleste sertizare jakemy 1.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","50 RON","new"
"1764","Conector alimentare mama 5.5x2.1 pe fir 12V DC , Active, pentru camere supraveghere cctv, negru","Conector/ Mufa alimentare de 5.5x2.1mm mamaCompatibil cu camere de supraveghere CCTV si alte dispozitive pe curent continuu DC de 12V, cu mufa de 5.5x2.1mm","http://www.pluscomputer.ro/image/catalog/cabluri/alimentare/mufa mama 5.5x2.1 3.1.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1764","Video surveillance","Active","4 RON","RON","in stock","1764","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1764","http://www.pluscomputer.ro/image/catalog/cabluri/alimentare/mufa mama 5.5x2.1 1.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/alimentare/mufa mama 5.5x2.1.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","4 RON","new"
"1432","Conector BNC mufa tata, pentru cablu coaxial RG6, camere supraveghere video","Conector / Mufa BNC tata pentru cablu coaxial / camere de supraveghere video RG6","http://www.pluscomputer.ro/image/catalog/storeimages/2563678_1518554360635.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1432","CCTV","Active","3 RON","RON","in stock","1432","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1432","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","2.5 RON","new"
"1434","Conector BNC tata la BNC tata, camere supraveghere video","Conector / Mufa BNC tata la BNC tata, pentru camere de supraveghere video","http://www.pluscomputer.ro/image/catalog/storeimages/2510585_1518554360829.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1434","CCTV","Active","3 RON","RON","preorder","1434","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1434","http://www.pluscomputer.ro/image/","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","2.5 RON","new"
"215","Cooler Procesor Active, compatibil Intel SK 775, 1150, 1155, 1156, aluminiu"," Un cooler similar cu cel original de la Intel, din aliminiu. Compatibil sk 775 / 1150 / 1155 / 1156","http://www.pluscomputer.ro/image/catalog/componente/cooler 775 aluminiu.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=215","Fans","Active","45 RON","RON","in stock","215","http://www.pluscomputer.ro/index.php?route=product/product&product_id=215","http://www.pluscomputer.ro/image/catalog/ventilatoare/cooler intel 775.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","39 RON","new"
"1765","Cooler Procesor Active, insertie cupru, compatibil Intel SK 775, 1150, 1155, 1156"," Un cooler similar cu cel original de la Intel, cu insertie de cupru pentru o racire mai buna.  Compatibil sk 775 / 1150 / 1155 / 1156","http://www.pluscomputer.ro/image/catalog/ventilatoare/cooler intel 775-2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1765","Fans","Active","49 RON","RON","out of stock","1765","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1765","http://www.pluscomputer.ro/image/catalog/ventilatoare/cooler intel 775.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","45 RON","new"
"1861","Drivere Produse Active - Descarca Soft instalare drivers","Driverele pentru produsele noastre le gasiţi în conţinutul fiecarui produs, la tab-ul ""DRIVERE"". Prin urmare, căutaţi produsul dorit după denumire sau cod, accesaţi pagina produsului, apoi tab-ul ""DRIVERE""Dacă produsul căutat nu deţine tab-ul DRIVERE, atunci fie produsul nu necesită driver, fie am omis să punem driverele.Dacă aveţi nevoie de drivere sau asistenţă pentru unul din produsele noastre, şi pe site nu aţi găsit, puteţi să ne scrieţi în mesagerie, sau sa ne trimiteţi un mail la adresa: office@active-romania.ro, şi vă vom raspunde în cel mai scurt timp posibil.","http://www.pluscomputer.ro/image/catalog/drivers.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1861","Plus Computer","Active","0 RON","RON","in stock","1861","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1861","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","0 RON","new"
"1880","Dublu Stecher, Active, 2 Prize mama cu impamantare, protectie copii, curent 250V/16A/3500W","Material: ABS ignifug, , rezistent și fiabil.Material Conductor: CupruProtectie copiiDimensiuni (Lxlxî): 88x47x40mm","http://www.pluscomputer.ro/image/catalog/electrice/stechere/triplu stecher dublu stecher 17706.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1880","Triple Plugs","Active","25 RON","RON","in stock","1880","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1880","http://www.pluscomputer.ro/image/catalog/electrice/stechere/triplu stecher dublu stecher 17706 1.png,http://www.pluscomputer.ro/image/catalog/electrice/stechere/triplu stecher dublu stecher 17706 2.jpg,http://www.pluscomputer.ro/image/catalog/electrice/stechere/triplu stecher dublu stecher 17706 3.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","25 RON","new"
"1785","Dulie pe cablu pentru bec E27, Active, fir 2.8m , curent 250V/3A, cu stecher si intrerupator","Dulie E27 pe cablu, lungime 2.5m , curent 250V/3A, cu stecher si intrerupator.Tensiune 220V - 250V, 3A.Material: plasticLungime cablu: 2.8m","http://www.pluscomputer.ro/image/catalog/electrice/prelunitoare/dulie cu fie e27  30 015.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1785","Extension Cord","Active","20 RON","RON","out of stock","1785","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1785","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","20 RON","new"
"1558","DVD+R Fortis Double Layer, 8.5GB, 8x","DVD+R Fortis Double Layer, 8.5GB, 8x","http://www.pluscomputer.ro/image/catalog/consumabile/dvd dl fortis.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1558","CD-R / DVD-R","Fortis","2.5 RON","RON","in stock","1558","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1558","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","2.5 RON","new"
"1555","DVD-R Fortis, 4.7GB, 16x","DVD-R Fortis, 4.7GB, 16x","http://www.pluscomputer.ro/image/catalog/consumabile/dvd-r fortis.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1555","CD-R / DVD-R","Fortis","0.8 RON","RON","in stock","1555","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1555","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","0.8 RON","new"
"1472","DVD-Writer extern USB, LiteOn, Super-Slim, ultra-light, alb, dvd-rw","Informatii de bazaFunctia unitatii opticeCitire + scriereTehnologie optica (citire)CD/DVDTehnologie optica (scriere)CD/DVDCapacitate maxima de inregistrare20 GBTimp de acces (CD)200 msTimp de acces (DVD)200 msCapacitate memorie tampondate lipsaInterfataUSB 2.0Tehnologie LightScribeNuInformatii despre furnizorii de dateFormate citite (CD)CD-RCD-RWCD-ROMFormate citite (DVD)DVD±RDVD±R DLDVD±RWDVD-RAMDVD-ROMViteza de citire CD-ROM24XViteza de scriere CD-R24XViteza de scriere CD-RW24 xViteza citire DVD-ROM8 xViteza de scriere DVD-R8 xViteza de scriere DVD-RW6 xViteza de scriere DVD+R8 xViteza de scriere DVD+RW8 xViteza citire DVD-RAM5 xViteza de scriere DVD-RAM5 xAlte informatiiLatime140 mmGrosime136,3 mmInaltime13,5 mmGreutate neta0,22 kgSoft inclusNero 12 TrialCuloareAlb ","http://www.pluscomputer.ro/image/catalog/componente/external dvd-rw liteon1.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1472","Optical Drivers","LiteOn","135 RON","RON","preorder","1472","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1472","http://www.pluscomputer.ro/image/catalog/componente/external dvd-rw liteon.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","119 RON","new"
"1737","DVD-Writer extern USB, LiteOn, Super-Slim, ultra-light, negru, dvd-rw","Informatii de bazaFunctia unitatii opticeCitire + scriereTehnologie optica (citire)CD/DVDTehnologie optica (scriere)CD/DVDCapacitate maxima de inregistrare20 GBTimp de acces (CD)200 msTimp de acces (DVD)200 msCapacitate memorie tampondate lipsaInterfataUSB 2.0Tehnologie LightScribeNuInformatii despre furnizorii de dateFormate citite (CD)CD-RCD-RWCD-ROMFormate citite (DVD)DVD±RDVD±R DLDVD±RWDVD-RAMDVD-ROMViteza de citire CD-ROM24XViteza de scriere CD-R24XViteza de scriere CD-RW24 xViteza citire DVD-ROM8 xViteza de scriere DVD-R8 xViteza de scriere DVD-RW6 xViteza de scriere DVD+R8 xViteza de scriere DVD+RW8 xViteza citire DVD-RAM5 xViteza de scriere DVD-RAM5 xAlte informatiiLatime140 mmGrosime136,3 mmInaltime13,5 mmGreutate neta0,22 kgSoft inclusNero 12 TrialCuloareNegru","http://www.pluscomputer.ro/image/catalog/componente/dvd-rw lite-on negru super slim.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1737","Optical Drivers","LiteOn","135 RON","RON","in stock","1737","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1737","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","125 RON","new"
"1478","DVD-Writer intern sata, LG, negru, Unitate optica dvd-rw s-ata 24X","Viteza: DVD 24x DVD+/-R Write 8x DVD+/-R DL Write 5x DVD-RAM Write, CD 48x CD-R Write, Interfata: SATA (Serial ATA), Dimensiuni: 146 mm x 41.3 mm x 165 mm","http://www.pluscomputer.ro/image/catalog/retelistica/routere/dvd-rw lg.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1478","Optical Drivers","LiteOn","85 RON","RON","preorder","1478","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1478","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","80 RON","new"
"1575","DVR 4 porturi Hikvision DS-7104HGHI-F1, Iesiri VGA + HDMI","DVR 4 porturi Hikvision DS-7104HGHI-F1, Iesiri VGA + HDMI","http://www.pluscomputer.ro/image/catalog/periferice/supraveghere/dvr 4.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1575","Video surveillance","Hikvision","260 RON","RON","in stock","1575","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1575","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","260 RON","new"
"1576","DVR 8 porturi Hikvision DS-7108HGHI-F1, Iesiri VGA + HDMI","DVR 8 porturi Hikvision DS-7108HGHI-F1, Iesiri VGA + HDMI","http://www.pluscomputer.ro/image/catalog/periferice/supraveghere/dvr 8.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1576","Video surveillance","Hikvision","400 RON","RON","in stock","1576","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1576","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","360 RON","new"
"1550","Ecran/ Display Laptop 15.6″ LED 40 pin","Diagonala: 15.6″ Tehnologie: Led Mufa: 40 pini stanga jos","http://www.pluscomputer.ro/image/catalog/componente/ecrane/40pin-led1-600x600.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1550","Notebook","4WORLD","400 RON","RON","in stock","1550","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1550","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","290 RON","new"
"1552","Ecran/ Display Laptop 15.6″ LED SLIM 30 pin","Diagonala: 15.6″
Tehnologie: Led SLIM
Mufa: 30 pini dreapta jos","http://www.pluscomputer.ro/image/catalog/componente/ecrane/30pin-slim-led-800x486.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1552","Notebook","Plus Computer","360 RON","RON","in stock","1552","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1552","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","280 RON","new"
"1551","Ecran/ Display Laptop 15.6″ LED SLIM 40 pini","Diagonala: 15.6″
Tehnologie: Led SLIM
Mufa: 40 pini dreapta jos","http://www.pluscomputer.ro/image/catalog/componente/ecrane/40pin-slim-led-600x600.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1551","Notebook","Plus Computer","400 RON","RON","in stock","1551","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1551","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","280 RON","new"
"1830","Extensie prelungire Cablu Serial 9 pin, RS 232, prin retea rj45, Active, convertor serial db9 pe dis","Ideal pentru conectarea dispozitivelor cu port RS232 pe o distanta mai mare.Nu include cablul de retea, acesta se achizitioneaza separat, in functie de lungimea dorita.Pachetul contine 2 buc. adaptoare RS232 tata la Rj45 mama ( aveti nevoie doar de cablu retea de conectare intre ele).","http://www.pluscomputer.ro/image/catalog/cabluri/extensie rs232 prin lan.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1830","Adapter Cables","Active","30 RON","RON","in stock","1830","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1830","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","25 RON","new"
"1716","Extensie prelungire HDMI prin cablu retea RJ45, Active, prelungitor HDMI prin lan, HDMI tata la RJ45","Extensie HDMI prin Lan RJ45.Ideal pentru conectarea dispozitivelor cu port HDMI (monitoare, video proiectoare, tv, ...) pe o distanta mai mare (maxim 30m pe CABLU CAT.6 cupru min. 0,6mm). Conectat cu cablu cat.5, distanta maxima de operare este 10m.Principalul avantaj consta in flexibilitatea si comoditatea cablului de retea in comparatie cu cel HDMI.Nu include cablulri de retea, acestea se achizitioneaza separat, in functie de distanta dorita. Necesita 2 cabluri de retea.ATENTIE, daca folositi pe o distanta mai mare de 10m, trebuie sa achizitionati cabluri de retea cat.6 cupru cu grosimea firului de min.0,6mm.Pachetul contine 2 buc. adaptoare HDMI tata la Rj45 mama ( aveti nevoie doar de 2 cabluri retea de conectare intre ele, care se achizitioneaza separat, in in functie de lungimea dorita)Suporta rezolutie full HD","http://www.pluscomputer.ro/image/catalog/cabluri/extensie hdmi lan.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1716","CCTV","Active","30 RON","RON","in stock","1716","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1716","http://www.pluscomputer.ro/image/catalog/ADAPTOARE/hdmi extender dimensiuni.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","25 RON","new"
"1707","Extensie prelungire VGA prin cablu retea RJ45, Active, prelungitor VGA prin lan, VGA tata la RJ45 ma","Extensie VGA prin Lan RJ45.Ideal pentru conectarea dispozitivelor cu port VGA/ D-SUB (monitoare, video proiectoare, tv, ...) pe o distanta mai mare.Nu include cablul de retea, acesta se achizitioneaza separat, in functie de lungimea dorita.Pachetul contine 2 buc. adaptoare VGA tata la Rj45 mama ( aveti nevoie doar de cablu retea de conectare intre ele)","http://www.pluscomputer.ro/image/catalog/cabluri/adaptoare/extensie vga prin lan.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1707","CCTV","Active","20 RON","RON","in stock","1707","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1707","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","15 RON","new"
